,text,class
-1,"Я ненавижу свою семью, я ненавижу своих родителей. Ненавижу, ненавижу, пускай они сдохнут все. Я ненавижу их всех. Я ненавижу вас всех. Хватит мне писать и говорить, что у меня всё нормально. Хватит говорить, что я просто требую внимание. Я ненавижу вас всех. Я хочу чтобы вы всё сдохли. Я ненавижу, ненавижу, ненавижу, ненавижу вас всех. Я ненавижу своих родителей. Все ненавидят меня. Я ненавижу вас всех. Я устала плакать в школьном туалете, каждую, перемену. Я ненавижу своих одноклассников. Я ненавижу учителей, которые меня учат. Всех психологов, которые пытались мне помочь. Я ненавижу вас всех. Никто никогда не хотел мне помочь. Всем нужны были деньги. Психологи, что со мной работали, ничего не смыслили в моих словах. Ни хотели мне помогать, хотя говорили обратное, но не помогали, по-настоящему. Я ненавижу ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу, ненавижу вас всех, чтобы вы всё сдохли. Я ненавижу своего отца. Он не перестаёт пить. Я ненавижу свою мать. Я ненавижу своих братьев. Я ненавижу вас всех.", 1
-1,"Возможно это мой последний пост. Просто хочу вылить это всё куда-то, я так устала от всего. Мои вторые отношения просто убили меня. Хорошая девочка, послушная дочь, примерная и идеальная внучка, всегда добрая и весёлая сестра...всё это я но в прошлом. Он просто раздавил меня. Я шла на красный диплом, у меня было много друзей и знакомых, а сейчас? А сейчас у меня нет никого. И нет себя. Я бросила учёбу и пошла глушить свою боль всем,что попадалось под руку. Алкоголь, котики, мужики, сомнительные тусовки. Сейчас мне 24 года и четыре из них я слила в помойку, всё это время я винила его и только его, я опустилась на самое дно, думая, что это он меня опустил, это он меня сделал такой несчастной, вот всё это из-за него, а нет..Это я и только я была виновата во всём, я сама себе сломала жизнь, ведь не он заставлял меня ложиться под мужиков, не он пихал в меня порошок, не он заливал алкоголь литрами, я сама выбрала путь саморазрушения. Уже 2 недели я просто сутками сплю, никуда не выхожу и ничего не хочу, уже не хочется пить, курить, употреблять, спать с кем-то, мне ничего не хочется. Видимо это конец.", 1
-1,"Как надоело не жить, а постоянно бороться. В первую очередь с собой. Как можно наслаждаться жизнью если приходится бороться ежедневно, ежеминутно, ежечасно. Смерть это хотя-бы стабильность и спокойствие. В жизни нет никакой стабильности. Проблемы за проблемами.", 1
-1,"Вчера родители снова кричали и в один момент мама сказала, чтобы папа уходил из дома (уходил от нас насовсем) . Тогда папа ещё больше разозлился, начал громче кричать и говорить, что он нужен нам, нашей семье, что без него мы ничего сделать не сможем, что только он наша опора. Стукнув по столу, он встал и пошёл к нам (нас детей в семье трое) и начал кричать, спрашивая, нужен ли он или ему стоит сейчас уйти. Младший брат ещё совсем маленький, разумеется ему нужен папа и он сказал, что нужен, просил не уходить. Потом папа подошёл ко мне, начал ругаться на меня и я, тоже, сказала, что нужен, чтобы не уходил. Старший брат сказал правду, говоря, что семье он не нужен. Признаться честно, я всех ненавижу, всю свою семью, они всё плохие. И наша жизнь была бы куда лучше, если бы папа ушёл от нас. Но я не смогла ему сказать это в глаза. Я вчера испугалась, он так смотрел на меня, я подумала, если бы я ответила иначе, меня бы начали бить. Крики в семье продолжились, а когда всё утихло, в комнату зашла мама и со всей строгостью и ненавистью в голосе сказала, что виновата я, когда она спрашивает, я говорила, что не расстроюсь, если бы папа ушёл, а в глаза за боялась. Мама начала меня обзывать, говорить, что я плохой человеком. Наверное, так и есть, я ненавижу всех, но больше всего я ненавижу себя. Это не давка на жалость, я не знаю что мне делать, куда себя деть. Больше интернет для меня не безопасный. За мной наблюдают, чтобы я ничего лишнего не выложила лишнего. Я думаю, что скоро всё закончится.", 1
-1,"Хочу исчезнуть словно меня никогда и не было, даже умерев я доставлю только проблемы так что же мне делать рука так болит словно умоляет её отрубить", 1
-1,"Точно хочется исчезнуть уйти из этого мира побыстрее 😭а не получается за что мне это все,за что такое наказание 😭 почему именно мне нести эту ношу,за что что я такого натворил поскорей бы это все закончилось эти земные ебанные мучения", 1
-1,"Я всю жизнь достигал всех поставленных целей, но сейчас чувствую себя таким никчёмным, что не хочется ничего даже жить.", 1
-1,"Мне категорически насрать на себя, на вас и всех, кто может это прочесть из знакомых. Для меня сдохнуть этот как перерождение в игре, да и кому будет дело до того, что кого-то может вдруг не стать. Мне кажется, причина кроется в собственном эгоизме и кончина звучит как причина внимания к себе, хоть и посмертного. Какими бы ни были мои попытки влиться в общество, даже простые знакомства - все скатывается в клубок моего безразличия к тому, подойдет ли ко мне кто-нибудь, заметит ли кто-нибудь, если я исчезну. Бывает, мне от себя тошно и хочется реветь на взрыв, но это постоянная причина для такого грязного поступка поступка. Я всегда пыталась отличиться и даже сейчас пытаюсь найти причину, что выделяла бы среди других таких же людей с такими же намерениями. Да даже обычная рутина превратилась во что-то между ""просто надо сделать"" или ""надо сделать, чтоб потом не было плохо"", мне это блять надоело. Хочу видеть смысл в своих действиях, в своих эмоциях. Для кого их показывать и надо ли оно, а что скажут после этого, а начнут ли гнобить? Постоянный переменчивый страх и боязнь вероятно подталкивают к отчаяному шагу и то, что я не могу спокойно заняться селфхармом не спасает от желания нанести себе его еще больше. Это тоже из устоявшегося ""не делай, иначе будет хуже"". Это состояние, словно идешь по бесцветному и прозрачному льду над нескончаемой пропастью, в глубине которой сверкает мгла, как знак спасения. Этот пол может в любой момент затрещать и провалиться только в том месте, где ты шел, словно призывая признать себя источником всех проблем, в то время как безмолвный крик застрянет поперек горла. Вроде это называют безчувствием, как по мне оно так ощущается. Когда смотришь на собственную кончину как на что-то неизменное и должное произойти, как нечто, что входит в порядок вещей.", 1
-1,"Всем здравствуйте, в последнее время совсем не хватает сил справиться со всем что накопилось ..кредиты,предательство от близких и дорогих людей...всем абсолютно все ровно ...я понимаю прекрасно что никто никому ничего не должен ...но так хочется выть от боли...от того что рядом абсолютно никого нет ...от слово совсем ..от каждого только потребительское отношение ...жить совсем не хочется ...а ещё от этого больнее ..так как есть ребёнок...маленький ..и как можно думать о таком ..корю себя просто морально сжираю от этого ...как справиться с этим ...сил уже просто нет. Никто никогда не подойдёт не скажет таких простых слов ..я люблю тебя,ты сильная,ты молодец ...держусь из последних сил ...как выкарабкаться с этого состояния с этих проблем просто незнаю...", 1
-1,"Добрый вечер. Я не понимаю что со мной происходит мне кажется что у меня уже клиническая депрессия хотя по тесту который мы проходили с психологом у меня лёгкая я не вижу смысла жизни я не вижу не чего хорошего в жизни я себя ненавижу и ненавижу людей которые меня окружают я не знаю что мне делать я просто щас лежу вся в слезах и хочу просто скинуться нахрен мне очень плохо а мать меня не понимает", 1
-1,"Очень хочу высказаться, но некому. В последние несколько месяцев мое состояние ухудшилось. Я могла контролировать себя, свои эмоции и думала, что все это со временем пройдет... Ничего не прошло, а стало хуже. Я совсем не могу контролировать свои эмоции. Если их слишком много за день - неприятное чувство в виде тревоги/паники нарастает. Начинает болеть живот, ноги ватные и ничего не могу делать. Я занимаюсь самоповреждениями почти 4 года... и когда сейчас я это делаю - я как-будто снимаю напряжение. в голове становится ясно, и (даже!) появляются силы что-либо делать. Совсем нет сил ни на что. У меня были и есть интересы, я знаю что мне по душе, но в последнее время я устаю, как только встаю с кровати. Действительно, я не могу заставить делать себя элементарные вещи - чистить зубы/поесть и т.д... Подавленное настроение - уже как обычно. Нет планов, нет мотивации, только желание умереть, чтобы все наконец закончилось... Стыдно за то, какая я слабая. Моя ненависть к себе - самое сильное чувство, которое я по сей день испытываю. То, что я не люблю в себе - нравится мне на других людях. Это ужасно. Простите, если были ошибки и вообще за то, что вы посчитаете этот пост ненужным. Очень стыдно.", 1
-1,"Отныне я приняла решение, что однажды рано или поздно покончу с собой. У меня нет каких-либо проблем. Я бы даже сказала, что у меня хорошая жизнь. Хорошие отношения с родителями, с людьми, даже есть хорошие и верные друзья. Но единственное, что не может покинуть меня - это осознание что жизнь закончится, а значит вся жизнь и не имеет никакого смысла лично для меня. Какой смысл жить если я умру в конце концов, разве это не пустая трата времени и сил чтобы в конце концов умереть и всё это было напрасно? Со мной не останется ни моих воспоминаний, ни действий, ни вещей, ничего. Просто вечная пустота", 1
-1,"Я КАЛИЧ. КАК ЖЕ ХОЧУ СДОХНУТЬ ПИЗДЕЦ ПРОСТО", 1
-1,"Мне 17 лет. На протяжении полугода нахожусь в подавленном состоянии. Перестало нравиться то, что нравилось раньше. Перестали интересовать люди (порой даже они вызывают у меня раздражение без какой-либо причины). Хотя раньше я была довольно общительной и любила разговаривать на разные темы, и очень часто была спасательным кругом. Не обращала внимания на себя и свои проблемы. Сейчас же я стала закрытой и больше предпочитаю одиночество, стараюсь всячески избегать людей и общения с ними. Моя самая главная проблема в том, что я перестала выговариваться людям (включая близких мне людей). Все свои переживания я держу в себе но понимаю, что от этого мне становится ещё тяжелее. могу заплакать в любой момент без какой либо причины. Снятся странные сны, после которых остаётся неприятный осадок. Бывают панические атаки. Часто меня сопровождает чувство тревоги, иногда даже чувство страха. Мучают частые головные боли и усталость. Через силу хожу на учёбу, так как через год я заканчиваю школу и понимаю, что кроме меня этого никто не сделает. Я нахожусь в расстерянности. хотелось бы услышать совет, как с этим бороться? Что делать?", 1
-1,"С каждым днем я все ближе к разрухе. Как я проживу без мамы? Не работать не умею. Ничего. Как я проживу без того что бы за мной нянчились и люби как ребенка? Как я проживу?", 1
-1,"Хорошо. Я теперь начну. Моя родная мать меня бросила до 5 лет. Потом она вспомнила, что у нее есть дочь (у меня есть ещё сестра и брат. Старшие). Отношения по сей день у нас натянутые с мамой, я понимаю, что она у меня одна и всё такое, но всё же камень с души не убрать. Не сейчас. Не смогу. В промежуток, когда отсутствовала мама. Я оставалась с няньками. Они постоянно пили и приводили мужиков. Которые их трахали. Они занимались этим в моей комнате. Меня постоянно избивали. Когда приезжала мама, я постоянно плакала и просила, чтобы она меня забрала, но меня никто не слушал. Старшая сестра меня ненавидит. Со всеми обсуждает. С кем можно. В 10 лет меня впервые изнасиловал племянник. Мама сказала, что я грязная. И потом в школе. Он начал всем об этой ситуации рассказывать. Это отразилось знатно. Все об этой ситуации знали. 11 лет умер отец. На меня в тот момент вообще хер забили. В школе отношения у меня со всеми были натянуты. Мягко сказано. Ну и вот ситуация с лета. Меня снова изнасиловали. Но на этот раз это был человек, с которым мы были знакомы 6 лет. 17 лет начались проблемы с организмом (меня в школе травили от части за лишний вес. В тот момент я весила 75 кг. Потом 34 кг. Я набрала 51. Теперь я даже знать не хочу. Знаю что очень сильно набрала из-за стресса). Меня отчислили из школы. Я заканчивала 11 класс. Из-за пропусков по болезни. Мне сказали: ""Забирай документы и всё."" Пришлось забрать. Я нашла «выход» в порезах. Когда я причиняю себе боль, м не становится легче и проще (у меня половина тела разрезана). Я не контролирую свои эмоции и действия. Мне стыдно за это. Я не могу с этим справиться. Так что про зависимость понять могу. Со старшими я не лажу. Так что срать на меня в нашей семье это норма. Насчет проблем со сном... У меня Сонный паралич. Из-за огромного стресса, я его могу словить за одну ночь от 2 до 4. В зависимости в каком состоянии мои нервы. Я не хочу умирать. Я просто не хочу жить. Это очень трудно объяснить. Даже словами не описать. Может хоть кто-нибудь меня поймет… Отчаяние, которое наступает, когда ты чувствуешь, что никогда не сможешь найти выход из этой ситуации.. я ненавижу жизнь, ненавижу себя, зато что я ещё жива. При этом, я знаю, что мне ещё долго жить. Выматывает. Жизнь коротка. Да нихрена подобного. Жизнь очень длинная. Она и не думает кончаться… Мне комфортно быть одной. Но мне страшно от самой себя. Я понимаю, что в будущем со мной никто не захочет жить. Так как будет очень трудно и сложно. У человека терпения не хватит. Так что я просто буду волочить своё никчёмное существование, оправдывая физиологическими проблемами. Именно существование… а не жизнь. Я давным давно поняла, что не живу. Мне пусто, одиноко и безразлично. Мне просто на все плевать. Я ничего не чувствую. Я глубине себя понимаю, что давно умерла. Я просто доживаю свои дни. Мне постоянно плохо. Мне не становится легче. Каждый день, как один. Я просто хочу, чтобы всё прекратилось.", 1
-1,"Что толку, ни от кого нет поддержки всем плевать. Что близким, что платным психологам. Да о чем я, какие близкие... каждый сам по себе", 1
-1,"если меня вновь забанят,то больше меня не увидите. мне противны эти люди,это состояние.не пишите мне.", 1
-1,"Я устала болеть. Реально с самого детства я болею.. Я терпела всё это говно. Я терпела проблемы с желудком и постоянную рвоту. Я терпела психическое расстройство, которое мне поставили в 15 лет и назначили колёса. Я терпела одышку долгие годы неясного генеза и два раза чуть не умерла. Сейчас уже 5 месяцев у меня болят ноги, я хромаю. Плюс сильные панические атаки и одышка, что я буквально умираю. В других сферах жизни тоже всё плохо. Есть один друг, без него я бы не знаю как вывезла тот год. Я боюсь, что болезнь будет медленно убивать меня, я не хочу доставлять проблемы родственникам. Я бы ушла, но я такая трусиха, а ещё пугают мысли об аде, так как я верующая. Думаю там будет ещё хуже. Отчаяние. И жить не получается, и умереть страшно.", 1
-1,"Я загнал себя в безвыходное положение и готов вскоре просто уйти, предварительно накопив на похороны. Я потерял смысл существования, потому что обучался 4 года на ветеринара и стал понимать, что не вижу себя врачом. Люблю животных, но ветеринаром я не буду, не моё это. Набрал долгов по учебе столько, что весной уже отчислят. То есть остаюсь без высшего образования. Среднее-профессиональное есть, да и всё. И кем я по жизни буду тогда? Выходит, что никем. Выходит, что нет смысла просто быть. Я преувеличил свои возможности, думал, что стану хорошим ветеринаром, но я им не стану. Точка невозврата. Теперь думаю, сколько надо работать, чтоб матери облегчить процесс похорон.", 1
-1,"Постоянное чувство, что я трачу время впустую и постоянное чувство зависти", 1
-1,"Единственная мечта это умереть. Ничего в жизни не получается, за что бы не взялся ничего не получается. Никак не могу вписать в социум. Абсолютное непонимание людей и как вести себя в обществе. Как результат, одиночество и дно пищевой цепочки.", 1
-1,"Чувствую себя живым мертвецом... Мне ничего не нужно, я не могу работать, нормально отдыхать... Перестал нормально есть... Хочется постоянно спать или выпивать... Я устал уже от этого состояния, но ничего не могу сделать... Я только ною и жалуюсь... Слабак, что сделаешь...", 1
-1,"За всю жизнь не было ни одного друга и подруги. Про вторую половинку Там более. И не сдох даже. Как так?( Потомушт я лох и мне нет места в этом мире. Да и в других мирах походу тоже места для меня нет. У меня ни с кем нет общих интересов . В школе гнобили за то что ни с кем ни общался. Над слабаками всегда издеваются быдланы, что-бы повысить самооценку. Получается если ты слаб то тебя добьют свои же. Школу окончил щас на работе все тоже самое как и в школе. Ничего ни меняется. Че я делаю плохого то кому-то? Вроде вообще ничего ни делаю, а к тебе обращаются как с чмошником", 1
-1,"Опять меня накрыло. Про то, что моя страна умирает, а над горем моего народа все смеются, я уже говорила. И этого уже достаточно , чтобы кукуха начала отлетать. Для родителей стала чужой из-за разных политических взглядов (им не я нужна, а послушная хорошая девочка, которая не спорит, не имеет своего мнения, получила вышку, работает на ""нормальной работе"" и стелится перед тем, кто выше). Любимый человек игнорирует и вообще ведёт себя крайне холодно и отстранённо. Друзьям тоже не до меня, все своими делами заняты. Арты мои никому не нужны. Не получается ничего, ни те самые арты, ни рабочая фигня. Вот, прислали максимально ублюдский и кривой макет. Я его переверстала, привела в человеческий вид, отправляем в типографию. Присылают на утверждение - все цвета полетели. И сколько бы я этот макет не правила, не переделывала - одна фигня. В редакторе всё ок, при печати не получается. Ну и этот проклятый макет (в аду его видела) стал последней каплей, и у меня началась истерика. Я прямо на рабочем месте начала плакать, потом заперлась в уборной и рыдала около часа. Сейчас сижу одна в офисе с порезанными канцелярским ножом руками.", 1
